Transaction_ID,User_ID,Transfer_Type,Amount,Date,Payment_Status,Reason
MTX_F79326585DC6,PP0024685,To Mobile Number,3402.3,2024-04-22,Successful,Successful
MTX_9206917EC39A,PP1057508,To Mobile Number,3086.26,2024-01-01,Successful,Successful
MTX_E031CFB5BE3E,PP1060136,To UPI ID,721.69,2024-06-20,Successful,Successful
MTX_FF6B19DA461D,PP1071108,To QR Code,615.41,2024-05-30,Successful,Successful
MTX_C562B29F63B7,PP1102561,To Mobile Number,1359.72,2024-05-02,Successful,Successful
MTX_CBBBD5810B9B,PP1087242,To Mobile Number,986.88,2024-12-28,Successful,Successful
MTX_C1C7FE22621E,PP1098096,To Mobile Number,4157.75,2024-10-01,Successful,Successful
MTX_C682BB7EC7DF,PP1090443,To Mobile Number,1213.95,2024-06-28,Successful,Successful
MTX_DDA243BBF801,PP0030728,To Self Account,875.96,2024-07-12,Successful,Successful
MTX_72C0A262897B,PP1091792,To UPI ID,4618.76,2024-04-09,Successful,Successful
MTX_70BF0BF9AD53,PP0007758,To QR Code,2406.58,2024-06-11,Successful,Successful
MTX_775E2C88FD8A,PP1104874,To Mobile Number,2141.66,2024-07-04,Failed,Insufficient amount
MTX_1309C9527C22,PP0034826,To QR Code,4522.98,2024-06-30,Successful,Successful
MTX_C52523921A11,PP1057578,To QR Code,1489.76,2024-07-22,Successful,Successful
MTX_E0EF32CEA14E,PP1105055,To UPI ID,1230.28,2024-09-26,Successful,Successful
MTX_292FBA3C7D7E,PP0000143,To Mobile Number,2226.21,2024-09-30,Failed,Server error
MTX_10711024C7AF,PP1097826,To Self Account,4201.98,2024-01-21,Successful,Successful
MTX_7CA112DA7769,PP1066857,To Mobile Number,1548.9,2024-02-23,Successful,Successful
MTX_20E31AC1843E,PP1053643,To UPI ID,4057.45,2024-10-19,Successful,Successful
MTX_5BFB1D0C5DEC,PP1052072,To Mobile Number,2192.65,2024-04-12,Successful,Successful
MTX_C5B2697E4255,PP0013090,To UPI ID,4999.55,2024-02-05,Successful,Successful
MTX_FB3009C65C7D,PP1075465,To Self Account,1742.86,2024-02-01,Successful,Successful
MTX_349F4B587B7F,PP0020502,To Self Account,3197.74,2024-12-03,Successful,Successful
MTX_BA2EDFEBBEC6,PP1079259,To UPI ID,1090.08,2024-07-17,Successful,Successful
MTX_D984076D0289,PP0033207,To QR Code,2188.14,2024-11-14,Successful,Successful
MTX_5148BA98FE93,PP0037564,To Mobile Number,2357.16,2024-08-26,Successful,Successful
MTX_A604B247C5EC,PP0011208,To Mobile Number,317.65,2024-04-16,Successful,Successful
MTX_058F0782C110,PP1059805,To QR Code,3964.18,2024-09-04,Successful,Successful
MTX_504D545DE95F,PP0037951,To Self Account,675.09,2024-04-11,Successful,Successful
MTX_FA4029360C03,PP0037464,To UPI ID,4637.88,2024-12-19,Successful,Successful
MTX_E928A532EDDE,PP0038955,To UPI ID,229.82,2024-04-10,Successful,Successful
MTX_3FD110D34F4E,PP0026069,To Self Account,3695.29,2024-04-13,Successful,Successful
MTX_ACFF9AC51980,PP1088097,To Mobile Number,1875.85,2024-02-23,Failed,Wrong PIN
MTX_CC1DF8E59E30,PP0033984,To Self Account,2074.39,2024-10-22,Successful,Successful
MTX_08DF9EBE37AC,PP1087051,To Mobile Number,4620.37,2024-06-02,Successful,Successful
MTX_E20941E526D8,PP0023088,To QR Code,4247.71,2024-01-13,Successful,Successful
MTX_3F3F5F61B763,PP0041776,To Self Account,317.09,2024-10-31,Successful,Successful
MTX_09AFD127D546,PP1051755,To Self Account,830.95,2024-01-24,Successful,Successful
MTX_3A06B7A944B4,PP0004939,To Self Account,4590.6,2024-03-17,Successful,Successful
MTX_1DA17B9365BB,PP1086902,To QR Code,1128.11,2024-06-09,Successful,Successful
MTX_18EBAC0BB069,PP0042936,To Self Account,3264.47,2024-11-02,Successful,Successful
MTX_2AD8D9CBB5FA,PP1098841,To UPI ID,3443.58,2024-05-11,Failed,Server error
MTX_93CDF9BF3755,PP0036971,To QR Code,2066.29,2024-07-24,Successful,Successful
MTX_A4E17B96182E,PP1076466,To UPI ID,4206.66,2024-04-19,Successful,Successful
MTX_CD7619731078,PP0006100,To QR Code,1885.63,2024-09-02,Successful,Successful
MTX_2E7E2719045D,PP0029602,To Self Account,4046.44,2024-09-19,Successful,Successful
MTX_15CFFFD34E77,PP1091316,To Self Account,4342.56,2024-09-29,Successful,Successful
MTX_7F640FEF19F9,PP1087602,To UPI ID,2443.44,2024-07-09,Successful,Successful
MTX_C321B2061D87,PP0024189,To Self Account,3374.78,2024-12-09,Successful,Successful
MTX_E21F29B1880A,PP0008313,To Self Account,2905.28,2024-06-07,Successful,Successful
MTX_7BCDEF6D7773,PP0028267,To Mobile Number,3719.63,2024-03-23,Successful,Successful
MTX_CEEB9E9BC453,PP1103794,To Mobile Number,2351.91,2024-12-01,Failed,Insufficient amount
MTX_74639C8AB464,PP1099749,To UPI ID,1472.23,2024-10-02,Successful,Successful
MTX_E1B6B63E2767,PP0031795,To QR Code,718.28,2024-01-26,Successful,Successful
MTX_6FD681639157,PP0004993,To QR Code,1889.58,2024-06-01,Successful,Successful
MTX_990514F86443,PP0033895,To Self Account,464.58,2024-03-01,Successful,Successful
MTX_6D62C50423F2,PP1067821,To QR Code,2627.86,2024-08-28,Successful,Successful
MTX_7C4DA66DD270,PP0000677,To QR Code,4786.99,2024-10-12,Successful,Successful
MTX_530808118DA7,PP1078136,To QR Code,185.75,2024-09-05,Successful,Successful
MTX_F4047E8CB597,PP0037340,To QR Code,3975.25,2024-03-20,Successful,Successful
MTX_35671C964C40,PP1072210,To UPI ID,1207.44,2024-05-27,Successful,Successful
MTX_076638C3A892,PP0008140,To UPI ID,3301.72,2024-02-01,Successful,Successful
MTX_05D2CAA288CA,PP0006420,To Self Account,2874.81,2024-08-05,Successful,Successful
MTX_9C9D9442E5A0,PP0023224,To UPI ID,3341.91,2024-05-05,Successful,Successful
MTX_B0684029CA91,PP0041446,To Mobile Number,4245.73,2024-04-04,Successful,Successful
MTX_F1FDC76C2F9B,PP0001261,To UPI ID,4922.97,2024-12-14,Successful,Successful
MTX_D6C7169B8EFA,PP1068922,To UPI ID,3483.87,2024-02-17,Successful,Successful
MTX_DBEF5959CCE9,PP1080955,To QR Code,4082.18,2024-01-02,Successful,Successful
MTX_879FA119B81A,PP1077209,To QR Code,4491.35,2024-10-30,Successful,Successful
MTX_C8FD1BB69E9C,PP0040556,To UPI ID,1371.33,2024-12-26,Successful,Successful
MTX_D98EF3CD0B22,PP0019771,To Self Account,3478.52,2024-04-21,Successful,Successful
MTX_38EF6581A8D3,PP1092909,To Self Account,3808.45,2024-01-10,Successful,Successful
MTX_24444535C4C2,PP1096615,To UPI ID,3227.76,2024-06-09,Successful,Successful
MTX_BA0A6D9FF548,PP1079752,To UPI ID,616.71,2024-06-20,Successful,Successful
MTX_726435936DF0,PP1096818,To QR Code,1549.17,2024-11-20,Successful,Successful
MTX_B3F3A6A47FB2,PP0016602,To Self Account,3887.53,2024-07-07,Successful,Successful
MTX_92BBC5D014F2,PP1060110,To Mobile Number,4067.61,2024-03-28,Successful,Successful
MTX_410861722478,PP0043832,To Self Account,555.42,2024-03-23,Successful,Successful
MTX_716FDA66213A,PP0005692,To Mobile Number,3207.57,2024-04-06,Successful,Successful
MTX_9B76BEA7DDDB,PP0029460,To Mobile Number,3470.36,2024-07-14,Successful,Successful
MTX_082DAF10558B,PP1101216,To QR Code,537.26,2024-11-13,Successful,Successful
MTX_805C4F5CA08F,PP0032000,To Self Account,1369.35,2024-11-27,Successful,Successful
MTX_F912D5F49B63,PP1106487,To UPI ID,3845.96,2024-07-11,Successful,Successful
MTX_2843F6A37B17,PP0031867,To UPI ID,2598.25,2024-12-21,Successful,Successful
MTX_3474CB7A66FD,PP1082861,To Mobile Number,3875.66,2024-04-30,Successful,Successful
MTX_45AD3EDD2216,PP0021994,To UPI ID,4566.34,2024-08-18,Failed,Insufficient amount
MTX_F2C6082176FA,PP0026793,To UPI ID,4093.78,2024-08-31,Successful,Successful
MTX_C8D28D65641A,PP0004108,To UPI ID,3779.69,2024-05-23,Failed,Server error
MTX_B21BF611415E,PP1067150,To Self Account,895.83,2024-10-25,Successful,Successful
MTX_7F9F727FF49B,PP0004210,To Mobile Number,4704.17,2024-01-03,Successful,Successful
MTX_1FF34D887B76,PP1092360,To QR Code,1456.47,2024-04-05,Successful,Successful
MTX_46936F8C8E95,PP0045605,To UPI ID,1653.54,2024-12-09,Successful,Successful
MTX_70AA6D8F89F0,PP1098802,To UPI ID,2768.15,2024-09-14,Successful,Successful
MTX_62C0B039B660,PP1071562,To Mobile Number,2393.61,2024-02-14,Successful,Successful
MTX_2C00E3D5D43F,PP0010282,To UPI ID,2428.55,2024-11-21,Successful,Successful
MTX_511DC120C342,PP0015329,To Mobile Number,3139.95,2024-03-19,Successful,Successful
MTX_3D3250EAC00D,PP0029255,To QR Code,4352.57,2024-11-10,Successful,Successful
MTX_D3C923578DFE,PP0039444,To UPI ID,4752.38,2024-03-07,Successful,Successful
MTX_3C112DFF8FEA,PP0021525,To Self Account,3859.5,2024-12-18,Successful,Successful
MTX_C645CB7855A5,PP1052498,To QR Code,943.01,2024-06-04,Successful,Successful
MTX_A0A62618E9EE,PP0002781,To Self Account,2800.28,2024-09-22,Successful,Successful
MTX_A4599C6D7470,PP1091732,To QR Code,4606.36,2024-05-03,Successful,Successful
MTX_A5526578BC41,PP0005759,To Self Account,3638.58,2024-09-24,Successful,Successful
MTX_B0838F3519F9,PP1106857,To QR Code,1184.6,2024-02-01,Successful,Successful
MTX_3866EF000801,PP1054446,To QR Code,755.83,2024-02-28,Successful,Successful
MTX_9079958770BD,PP0002237,To UPI ID,1429.7,2024-01-28,Successful,Successful
MTX_3741DBB2A262,PP1052979,To QR Code,2467.76,2024-05-15,Successful,Successful
MTX_82340283C0EA,PP1060214,To QR Code,2627.15,2024-03-25,Failed,Server error
MTX_ADB794FB3442,PP1061676,To Mobile Number,489.25,2024-08-22,Successful,Successful
MTX_BD0F88B34ACF,PP0046254,To Mobile Number,1749.67,2024-11-22,Successful,Successful
MTX_E904ECE7A2D4,PP0038306,To Mobile Number,3544.21,2024-06-07,Successful,Successful
MTX_9D9C511DF41B,PP0010913,To Mobile Number,3886.55,2024-03-23,Failed,Wrong PIN
MTX_C51CF8631A04,PP1091289,To Mobile Number,3256.01,2024-02-01,Successful,Successful
MTX_C86BBB30E4C2,PP1078110,To Mobile Number,3576.81,2024-10-27,Successful,Successful
MTX_5179EC0B070D,PP0024731,To Self Account,93.08,2024-04-02,Successful,Successful
MTX_6A743C3CDC9A,PP0030118,To QR Code,4966.67,2024-09-22,Successful,Successful
MTX_0F4C23EDC71C,PP1054131,To QR Code,1358.22,2024-06-14,Successful,Successful
MTX_B88BFCF7C6EB,PP0046749,To Self Account,497.32,2024-03-26,Successful,Successful
MTX_BE4702170870,PP1086847,To Self Account,1448.96,2024-02-06,Successful,Successful
MTX_B9F0C15BCE8C,PP1096604,To QR Code,3769.34,2024-02-17,Successful,Successful
MTX_63A60BD4CE16,PP1097909,To Self Account,1159.02,2024-04-21,Successful,Successful
MTX_1969E018DE95,PP1062878,To UPI ID,1244.52,2024-02-07,Successful,Successful
MTX_DF4F1A4A8EAA,PP0005001,To QR Code,615.51,2024-01-19,Successful,Successful
MTX_116C99B75E8D,PP0043262,To Mobile Number,4212.66,2024-04-04,Successful,Successful
MTX_D754EA452E1C,PP0035651,To Self Account,1961.94,2024-11-02,Successful,Successful
MTX_3DA2FE2F16B9,PP1058102,To Mobile Number,2886.34,2024-11-21,Successful,Successful
MTX_197B5CF7E75A,PP0033386,To UPI ID,251.28,2024-07-27,Successful,Successful
MTX_3D38A4F9BD00,PP0046128,To QR Code,2971.51,2024-09-26,Successful,Successful
MTX_05EF0A8EF33E,PP1064198,To Mobile Number,1138.75,2024-07-19,Successful,Successful
MTX_1E0030232D6C,PP0020406,To Self Account,330.82,2024-06-27,Successful,Successful
MTX_C428F0AAFBB7,PP1072457,To Mobile Number,3422.9,2024-12-07,Successful,Successful
MTX_49ACA5425BE5,PP0045006,To QR Code,3795.96,2024-10-10,Successful,Successful
MTX_FA15B27C7E42,PP0028833,To Mobile Number,2259.23,2024-07-07,Successful,Successful
MTX_F597E7579A4E,PP0007516,To Self Account,3589.66,2024-07-02,Successful,Successful
MTX_405CDCD3494B,PP0022522,To QR Code,3287.51,2024-02-05,Successful,Successful
MTX_A8C261C7E022,PP1064186,To QR Code,1465.04,2024-12-27,Successful,Successful
MTX_3E8E1FB06B9B,PP1069339,To QR Code,3869.32,2024-12-12,Successful,Successful
MTX_D0F04F9034EC,PP1062376,To UPI ID,1080.14,2024-08-30,Successful,Successful
MTX_7F2A99F7800D,PP0026772,To UPI ID,4819.7,2024-08-07,Successful,Successful
MTX_79DAD6F6801E,PP1102357,To QR Code,3485.38,2024-07-14,Successful,Successful
MTX_42C7638BB66D,PP1055173,To Mobile Number,277.62,2024-12-13,Successful,Successful
MTX_9AD66AA7F42C,PP1080366,To UPI ID,2871.37,2024-10-01,Successful,Successful
MTX_F189FC8D575C,PP0031981,To QR Code,3936.86,2024-12-20,Successful,Successful
MTX_208D323FBCE3,PP0048660,To UPI ID,1763.69,2024-04-10,Successful,Successful
MTX_4A6BE379F25F,PP1072634,To UPI ID,3030.98,2024-07-06,Successful,Successful
MTX_872D5997D13A,PP1094946,To UPI ID,3625.13,2024-07-06,Successful,Successful
MTX_A34FC19E3303,PP0005083,To UPI ID,4052.07,2024-11-15,Successful,Successful
MTX_E1C6546AB43E,PP0003054,To Self Account,1178.16,2024-09-25,Successful,Successful
MTX_F0D57F7E955A,PP0032753,To Mobile Number,368.95,2024-05-10,Successful,Successful
MTX_C8363A9424ED,PP1085094,To Self Account,1764.2,2024-05-29,Successful,Successful
MTX_556FC5FBFBC8,PP1096795,To Mobile Number,4269.02,2024-12-05,Successful,Successful
MTX_0B4149038917,PP0015003,To QR Code,4961.2,2024-11-06,Successful,Successful
MTX_080AB313044E,PP0031600,To QR Code,2111.38,2024-08-23,Successful,Successful
MTX_01D7C576326C,PP1059590,To QR Code,3096.59,2024-10-16,Successful,Successful
MTX_A7A7B5F74F2E,PP1069208,To Mobile Number,4865.96,2024-07-20,Successful,Successful
MTX_F98E12994546,PP1078668,To UPI ID,4579.31,2024-10-24,Failed,Insufficient amount
MTX_2D1C23570F0F,PP0005373,To Mobile Number,3954.75,2024-01-21,Successful,Successful
MTX_1F32889D301A,PP0031402,To Self Account,2559.74,2024-10-23,Successful,Successful
MTX_6CD14A8C3B5F,PP0016802,To QR Code,4818.36,2024-02-03,Successful,Successful
MTX_A324D9DA4AA2,PP0007349,To UPI ID,426.44,2024-01-17,Successful,Successful
MTX_AD302CD52916,PP1082468,To UPI ID,3511.39,2024-05-09,Successful,Successful
MTX_88644633654A,PP1066243,To Self Account,4325.05,2024-07-05,Successful,Successful
MTX_90DB8F0673B8,PP1073755,To UPI ID,4412.82,2024-12-30,Successful,Successful
MTX_2A4C847B229A,PP0019658,To Mobile Number,2797.02,2024-02-07,Successful,Successful
MTX_34483873E30E,PP0041133,To Self Account,2170.47,2024-04-14,Successful,Successful
MTX_01C22ED11036,PP1056405,To QR Code,3441,2024-02-22,Successful,Successful
MTX_14438A9007FD,PP1078181,To Self Account,3157.4,2024-09-27,Successful,Successful
MTX_2C504E4A66A0,PP1103607,To UPI ID,4735.46,2024-09-26,Successful,Successful
MTX_BF479E229A99,PP0009205,To Self Account,3784.08,2024-03-22,Successful,Successful
MTX_40265D2FFA53,PP1084827,To UPI ID,3552.99,2024-09-15,Successful,Successful
MTX_071623E988BB,PP0014364,To Mobile Number,2429.17,2024-02-20,Successful,Successful
MTX_9DB7E894EAC9,PP1060968,To Self Account,3909.04,2024-03-31,Successful,Successful
MTX_ED62EAC54EA9,PP0006405,To UPI ID,478.9,2024-04-09,Successful,Successful
MTX_C6953D52F906,PP1056515,To Self Account,3048.51,2024-04-27,Successful,Successful
MTX_B780210356B3,PP0014983,To UPI ID,521.85,2024-09-09,Successful,Successful
MTX_050B718C634C,PP1089638,To Mobile Number,733.69,2024-07-02,Successful,Successful
MTX_87B0689FD725,PP1083304,To QR Code,2422.92,2024-04-14,Successful,Successful
MTX_455F59C0ADAE,PP1104919,To UPI ID,3019.73,2024-07-26,Successful,Successful
MTX_AEA7D3BD4716,PP1071219,To Self Account,2433.55,2024-01-19,Successful,Successful
MTX_DC7C506C9718,PP0022602,To UPI ID,1999.76,2024-03-25,Successful,Successful
MTX_2456EFA81948,PP1098435,To Self Account,4193.89,2024-02-10,Successful,Successful
MTX_C45782ECEB00,PP1096356,To Mobile Number,3959.7,2024-09-09,Failed,Insufficient amount
MTX_1DBB18B4940D,PP0029376,To QR Code,4486.98,2024-08-31,Successful,Successful
MTX_750E3C7E8F4B,PP0043542,To QR Code,1101.33,2024-03-02,Successful,Successful
MTX_ECF979A7858C,PP1089424,To Self Account,665.92,2024-04-08,Successful,Successful
MTX_C684E2E93F06,PP1106658,To Mobile Number,1000.79,2024-08-20,Successful,Successful
MTX_E7B2AD85CF4B,PP0030844,To UPI ID,1615.93,2024-06-28,Successful,Successful
MTX_63B84145C3DD,PP1057090,To Self Account,4800.73,2024-06-03,Successful,Successful
MTX_B1D97522DCB0,PP0015392,To Self Account,1836.84,2024-05-01,Successful,Successful
MTX_72ED500CB801,PP0007460,To QR Code,4877.36,2024-05-12,Successful,Successful
MTX_62A82DA5C967,PP1052042,To Self Account,4641.25,2024-12-29,Successful,Successful
MTX_A21F1B2A8DE1,PP0030017,To QR Code,2600.95,2024-03-28,Successful,Successful
MTX_60AEE010B343,PP0046169,To UPI ID,3733.48,2024-01-25,Successful,Successful
MTX_892DE1E1AD35,PP0031860,To Mobile Number,4461.73,2024-08-04,Successful,Successful
MTX_998359BF03BE,PP0044177,To UPI ID,4772.85,2024-01-05,Successful,Successful
MTX_C41D9DA8F29E,PP1061154,To Mobile Number,3519.5,2024-10-18,Successful,Successful
MTX_31F290652F6B,PP0019566,To Self Account,3226.71,2024-05-02,Successful,Successful
MTX_BF37112BE63E,PP1063610,To UPI ID,4573.91,2024-12-05,Successful,Successful
MTX_189EEAC42D52,PP1094843,To UPI ID,4364.73,2024-06-16,Successful,Successful
MTX_DA48C19CA6AA,PP1096424,To Mobile Number,3951.31,2024-10-07,Successful,Successful
MTX_245724D4DE21,PP0000333,To QR Code,4662.81,2024-09-03,Successful,Successful
MTX_57A95CDAA3F7,PP1107132,To UPI ID,3047.59,2024-10-06,Successful,Successful
MTX_BAA85BD846AC,PP0012462,To Self Account,4236.65,2024-11-02,Successful,Successful
MTX_6DEAEDFF5B2D,PP0000535,To QR Code,4382.09,2024-12-05,Successful,Successful
MTX_0553E58748F7,PP0045618,To UPI ID,65.95,2024-06-04,Successful,Successful
MTX_0083312EEC14,PP1051382,To QR Code,3957.29,2024-01-07,Successful,Successful
MTX_9E9417459C89,PP0011487,To UPI ID,4134.87,2024-11-23,Successful,Successful
MTX_9ED57C86505D,PP0008695,To QR Code,3069.65,2024-10-12,Successful,Successful
MTX_CA7D482B0748,PP0035142,To UPI ID,2078.07,2024-09-21,Failed,Insufficient amount
MTX_76EFA39F2397,PP0024466,To QR Code,4743.62,2024-09-08,Successful,Successful
MTX_2FA2A95D835F,PP0001301,To UPI ID,679.04,2024-07-23,Successful,Successful
MTX_69836A959394,PP0034723,To Mobile Number,1611.76,2024-11-29,Successful,Successful
MTX_EFB26D1331ED,PP1084072,To QR Code,1948.26,2024-09-15,Successful,Successful
MTX_A4F037F99CD5,PP0029634,To QR Code,1818.46,2024-05-14,Successful,Successful
MTX_ABD19DC21B9A,PP0008475,To Self Account,4872.9,2024-11-10,Successful,Successful
MTX_48042D8C7A50,PP0032616,To UPI ID,2500.41,2024-02-27,Successful,Successful
MTX_68676BAC0C74,PP0006302,To Mobile Number,4850.77,2024-01-23,Successful,Successful
MTX_B0603F94890F,PP0037578,To Self Account,3867.55,2024-11-07,Successful,Successful
MTX_40912D4D1D56,PP1065241,To QR Code,706.33,2024-07-02,Successful,Successful
MTX_6B269F5092DB,PP1107203,To Self Account,3278.72,2024-03-20,Successful,Successful
MTX_291D03D6185B,PP1059759,To Self Account,417.47,2024-12-09,Successful,Successful
MTX_56948824526A,PP1057777,To Self Account,2770.1,2024-11-19,Successful,Successful
MTX_5377FD62FC8F,PP1078918,To Mobile Number,2855.2,2024-09-01,Successful,Successful
MTX_63AE13A02C13,PP1058069,To Self Account,1569.39,2024-12-19,Successful,Successful
MTX_1A914EA6E3E4,PP1093578,To UPI ID,731.35,2024-03-31,Failed,Insufficient amount
MTX_7176BD410B2F,PP0038551,To QR Code,2029.98,2024-05-24,Successful,Successful
MTX_410BBE45697C,PP0027070,To QR Code,263.84,2024-02-02,Successful,Successful
MTX_4B4EE6247A06,PP1072214,To Self Account,4456.46,2024-03-12,Successful,Successful
MTX_DDC5A7141F03,PP1061272,To UPI ID,2033.24,2024-09-03,Successful,Successful
MTX_683F5D2C1E2B,PP0014080,To Self Account,1532.51,2024-06-08,Successful,Successful
MTX_12B8E163278E,PP1072036,To Mobile Number,4768.66,2024-07-11,Successful,Successful
MTX_0C8A82E63B02,PP1050079,To QR Code,1099.45,2024-06-20,Successful,Successful
MTX_CD9769B3BF44,PP1080607,To UPI ID,3484.54,2024-11-03,Successful,Successful
MTX_E3951DCDE1B8,PP1070157,To Mobile Number,3805.18,2024-10-11,Successful,Successful
MTX_D0BAECD9ADC4,PP0027371,To UPI ID,3179.27,2024-02-06,Successful,Successful
MTX_D2B552FAA371,PP0010844,To Self Account,4851.41,2024-06-09,Successful,Successful
MTX_68AA24F5A9A5,PP1074048,To Mobile Number,1779.04,2024-12-20,Successful,Successful
MTX_AD1A60C27626,PP1105675,To UPI ID,1633.62,2024-04-23,Successful,Successful
MTX_0956E32FF9CE,PP1060932,To Self Account,75.08,2024-06-09,Successful,Successful
MTX_0BA6A55B4542,PP1095562,To QR Code,234.43,2024-08-22,Successful,Successful
MTX_78B34D8E872B,PP1080479,To UPI ID,905.65,2024-10-01,Successful,Successful
MTX_4D4DF026D6AA,PP1053010,To Mobile Number,2811.03,2024-08-31,Successful,Successful
MTX_838D81151920,PP1057181,To UPI ID,4312.94,2024-07-17,Successful,Successful
MTX_366C408F86BE,PP1076780,To QR Code,4482.99,2024-04-09,Successful,Successful
MTX_044A5F8C159D,PP1076334,To Self Account,311.56,2024-08-20,Successful,Successful
MTX_AE6C6101E571,PP1101356,To Mobile Number,1501.68,2024-10-31,Successful,Successful
